oos_deviance,error,seed,model,predictor,years_ix,forecasting_horizon,age_breakets
177.660405215684,0.455044124370616,2,credibility,rh,5,1,46-55
79.8629547815457,0.215171871371319,2,credibility,lc,5,1,56-65
155.56598363428,0.218271268755741,2,credibility,apc,5,1,56-65
234.393879681887,0.216989928014,2,credibility,rh,5,1,56-65
100.444210260467,0.20329696857342,2,credibility,lc,5,1,66-75
194.307360148246,0.207311855693987,2,credibility,apc,5,1,66-75
292.071226509035,0.206838963420902,2,credibility,rh,5,1,66-75
110.55021688373,0.101978741147275,2,credibility,lc,5,1,76-85
228.049964358808,0.109011903459051,2,credibility,apc,5,1,76-85
346.02163165994,0.110287960277249,2,credibility,rh,5,1,76-85
28.8117117589101,0.287297391652785,2,full_mle,lc,5,1,16-25
60.0241663397552,0.307301366866064,2,full_mle,apc,5,1,16-25
92.4434469827997,0.327302217843654,2,full_mle,rh,5,1,16-25
38.5112446423611,0.422674069867109,2,full_mle,lc,5,1,26-35
77.8012181287459,0.428712096778325,2,full_mle,apc,5,1,26-35
118.80302778624,0.433336947907504,2,full_mle,rh,5,1,26-35
46.1696144924218,0.310990268382247,2,full_mle,lc,5,1,36-45
94.5188895557831,0.318983618160709,2,full_mle,apc,5,1,36-45
142.543896448005,0.320984092741164,2,full_mle,rh,5,1,36-45
58.3824582507036,0.343358994433793,2,full_mle,lc,5,1,46-55
115.208375437234,0.32824056087873,2,full_mle,apc,5,1,46-55
173.725082555461,0.327194567366986,2,full_mle,rh,5,1,46-55
79.5746657215212,0.265939546367154,2,full_mle,lc,5,1,56-65
155.197422015072,0.270317264062677,2,full_mle,apc,5,1,56-65
233.747381140149,0.269400562477114,2,full_mle,rh,5,1,56-65
96.4403623240467,0.20348556293593,2,full_mle,lc,5,1,66-75
188.501956979823,0.21146857043263,2,full_mle,apc,5,1,66-75
282.872115739733,0.210007501893471,2,full_mle,rh,5,1,66-75
108.438181446196,0.0808865349843285,2,full_mle,lc,5,1,76-85
220.301706329091,0.0860571681510077,2,full_mle,apc,5,1,76-85
332.309231510038,0.0864210196737898,2,full_mle,rh,5,1,76-85
31.0017102337983,0.324091964818004,2,separate,lc,5,1,16-25
68.0519600001227,0.354042929769789,2,separate,apc,5,1,16-25
100.218449132681,0.34277372691987,2,separate,rh,5,1,16-25
41.0691935016651,0.449926592820268,2,separate,lc,5,1,26-35
85.2147470394187,0.454572016197401,2,separate,apc,5,1,26-35
126.323967977514,0.443726843492719,2,separate,rh,5,1,26-35
46.2270576776458,0.2679299179177,2,separate,lc,5,1,36-45
94.594593276348,0.311629873017877,2,separate,apc,5,1,36-45
142.269272108861,0.320462534892205,2,separate,rh,5,1,36-45
57.9661163568251,0.29995017701732,2,separate,lc,5,1,46-55
115.738625699289,0.311323252760803,2,separate,apc,5,1,46-55
175.241625554418,0.357253387180117,2,separate,rh,5,1,46-55
79.2930923456643,0.283877476832962,2,separate,lc,5,1,56-65
156.897817824347,0.285519204865683,2,separate,apc,5,1,56-65
234.836084750715,0.260438386064118,2,separate,rh,5,1,56-65
96.8760895671107,0.206681805089217,2,separate,lc,5,1,66-75
189.441496029749,0.234109270645988,2,separate,apc,5,1,66-75
292.425723663509,0.242614564762943,2,separate,rh,5,1,66-75
110.177152915616,0.109946560820697,2,separate,lc,5,1,76-85
224.101868991419,0.107045845374706,2,separate,apc,5,1,76-85
349.811063500454,0.132484695189593,2,separate,rh,5,1,76-85
29.5393777512559,0.394548498328177,2,total,lc,6,1,16-25
58.1395170816955,0.350795101238786,2,total,apc,6,1,16-25
87.3084590952672,0.341658112358075,2,total,rh,6,1,16-25
37.3748300401638,0.267303558940262,2,total,lc,6,1,26-35
76.1720022142236,0.285594235573204,2,total,apc,6,1,26-35
115.090803038526,0.287933363480144,2,total,rh,6,1,26-35
48.2420591698172,0.534384095988869,2,total,lc,6,1,36-45
100.139462203732,0.53351743483811,2,total,apc,6,1,36-45
149.761249619601,0.535285053562837,2,total,rh,6,1,36-45
63.8195317550396,0.386164970868422,2,total,lc,6,1,46-55
128.120675181845,0.376170071850012,2,total,apc,6,1,46-55
191.75463485803,0.373918209394204,2,total,rh,6,1,46-55
72.9473378998644,0.43926950554842,2,total,lc,6,1,56-65
147.145520446373,0.453617294773921,2,total,apc,6,1,56-65
221.111389579472,0.455516099597951,2,total,rh,6,1,56-65
103.179932804316,0.314799491318301,2,total,lc,6,1,66-75
199.582791005792,0.321271511565974,2,total,apc,6,1,66-75
297.142923406159,0.320999850959762,2,total,rh,6,1,66-75
122.030598842589,0.179155818968423,2,total,lc,6,1,76-85
248.723209220338,0.180358406735911,2,total,apc,6,1,76-85
371.349139298257,0.179110953292045,2,total,rh,6,1,76-85
29.5522776167081,0.395108845918125,2,credibility,lc,6,1,16-25
58.1527620926504,0.351382487839223,2,credibility,apc,6,1,16-25
87.3084667985758,0.341863769115086,2,credibility,rh,6,1,16-25
37.3748300401638,0.267303558940262,2,credibility,lc,6,1,26-35
76.1840185641699,0.285744133034552,2,credibility,apc,6,1,26-35
115.102819388472,0.288033295121042,2,credibility,rh,6,1,26-35
48.0366197631091,0.528026695518799,2,credibility,lc,6,1,36-45
99.7130265099923,0.527745081010147,2,credibility,apc,6,1,36-45
149.116084941665,0.529652687319779,2,credibility,rh,6,1,36-45
63.5396286728716,0.38300618523116,2,credibility,lc,6,1,46-55
127.559935285989,0.373211787651418,2,credibility,apc,6,1,46-55
190.906083878853,0.370919713949263,2,credibility,rh,6,1,46-55
72.4509470576083,0.409994431244614,2,credibility,lc,6,1,56-65
145.729615944026,0.420736569760178,2,credibility,apc,6,1,56-65
218.966933502191,0.422428311518273,2,credibility,rh,6,1,56-65
99.2655212819967,0.269994256250291,2,credibility,lc,6,1,66-75
189.594721053711,0.267780535710897,2,credibility,apc,6,1,66-75
282.235356450923,0.267333747664393,2,credibility,rh,6,1,66-75
102.009440744188,0.0764039598275998,2,credibility,lc,6,1,76-85
210.788706526937,0.0765092374898139,2,credibility,apc,6,1,76-85
315.530274970266,0.0754800195066622,2,credibility,rh,6,1,76-85
30.2033632573782,0.426729526504096,2,full_mle,lc,6,1,16-25
59.3862417396564,0.381234512242354,2,full_mle,apc,6,1,16-25
89.1326798525579,0.371639972472542,2,full_mle,rh,6,1,16-25
37.2932382787858,0.283702398903151,2,full_mle,lc,6,1,26-35
76.0026383559834,0.307601084916319,2,full_mle,apc,6,1,26-35
114.827877425731,0.310714120807658,2,full_mle,rh,6,1,26-35
46.7081654361229,0.378219457690251,2,full_mle,lc,6,1,36-45
97.0726198358488,0.384318626691924,2,full_mle,apc,6,1,36-45
145.159644973629,0.384529555750299,2,full_mle,rh,6,1,36-45
60.6440103430231,0.286563896508333,2,full_mle,lc,6,1,46-55
121.775334033738,0.28740438123558,2,full_mle,apc,6,1,46-55
182.238277199757,0.285811174238354,2,full_mle,rh,6,1,46-55
68.5886703504502,0.333642571255133,2,full_mle,lc,6,1,56-65
138.439818677354,0.345246183858366,2,full_mle,apc,6,1,56-65
208.051770642597,0.346204044304965,2,full_mle,rh,6,1,56-65
97.2385036949967,0.304322511487102,2,full_mle,lc,6,1,66-75
187.818776011819,0.307871564133033,2,full_mle,apc,6,1,66-75
279.497512014361,0.307903409166819,2,full_mle,rh,6,1,66-75
102.492530153852,0.0805011223345291,2,full_mle,lc,6,1,76-85
209.321133493625,0.0787429058690156,2,full_mle,apc,6,1,76-85
312.175727339384,0.0770667369858739,2,full_mle,rh,6,1,76-85
30.3272402745932,0.41937687993871,2,separate,lc,6,1,16-25
59.4033693022452,0.375752655213246,2,separate,apc,6,1,16-25
88.6626949173222,0.360421547542319,2,separate,rh,6,1,16-25
37.442102530199,0.297868034133813,2,separate,lc,6,1,26-35
76.1045839301997,0.328483201780489,2,separate,apc,6,1,26-35
114.912149356047,0.316283289675835,2,separate,rh,6,1,26-35
50.0712628508021,0.403252823882124,2,separate,lc,6,1,36-45
101.911420382393,0.427325310127158,2,separate,apc,6,1,36-45
151.352988939669,0.463834053374212,2,separate,rh,6,1,36-45
60.5765539710154,0.265210363179358,2,separate,lc,6,1,46-55
123.49726074025,0.299444438089388,2,separate,apc,6,1,46-55
187.10650039046,0.32261022289006,2,separate,rh,6,1,46-55
69.6140086591389,0.357376483723634,2,separate,lc,6,1,56-65
139.560866976173,0.344679807305819,2,separate,apc,6,1,56-65
213.778354629332,0.383350319643021,2,separate,rh,6,1,56-65
97.6225148385428,0.350779871914631,2,separate,lc,6,1,66-75
188.065941745864,0.31716831311311,2,separate,apc,6,1,66-75
284.352916570323,0.317576701607679,2,separate,rh,6,1,66-75
101.95315387065,0.0616279857227394,2,separate,lc,6,1,76-85
208.880997575984,0.0670756694465865,2,separate,apc,6,1,76-85
329.986646482446,0.103157747403176,2,separate,rh,6,1,76-85
31.8916614447514,0.349914061375522,3,total,lc,1,1,16-25
65.0456085712475,0.343617298817603,3,total,apc,1,1,16-25
101.580722438254,0.352068204018558,3,total,rh,1,1,16-25
34.8047056504987,0.259539512537922,3,total,lc,1,1,26-35
69.2982642442164,0.265440401130175,3,total,apc,1,1,26-35
103.124808621425,0.252920153006084,3,total,rh,1,1,26-35
45.6009655655079,0.403490827978248,3,total,lc,1,1,36-45
94.9213406469263,0.391744197565488,3,total,apc,1,1,36-45
144.307823948869,0.39416554512175,3,total,rh,1,1,36-45
72.0362317093768,0.974535962938439,3,total,lc,1,1,46-55
142.757441095098,0.977181277975675,3,total,apc,1,1,46-55
215.708115395712,0.968503893253493,3,total,rh,1,1,46-55
82.7550720746005,0.296068943848927,3,total,lc,1,1,56-65
165.188489646127,0.30332992051353,3,total,apc,1,1,56-65
250.081166205015,0.30863177506879,3,total,rh,1,1,56-65
107.593824254605,0.310224532552541,3,total,lc,1,1,66-75
215.839507848896,0.321606852449813,3,total,apc,1,1,66-75
326.428246358531,0.32329105613441,3,total,rh,1,1,66-75
118.541411335769,0.161346948973967,3,total,lc,1,1,76-85
240.680797421442,0.160694061114759,3,total,apc,1,1,76-85
363.30698572314,0.162148317015205,3,total,rh,1,1,76-85
31.8916614447514,0.349914061375522,3,credibility,lc,1,1,16-25
65.0456085712475,0.343617298817603,3,credibility,apc,1,1,16-25
101.580722438254,0.352068204018558,3,credibility,rh,1,1,16-25
34.8047589331274,0.259841970765786,3,credibility,lc,1,1,26-35
69.3031317325471,0.265972090598378,3,credibility,apc,1,1,26-35
103.10153778231,0.253142053618407,3,credibility,rh,1,1,26-35
45.5970796589288,0.402919714711363,3,credibility,lc,1,1,36-45
94.9174547403472,0.391458640932045,3,credibility,apc,1,1,36-45
144.30393804229,0.393975174032788,3,credibility,rh,1,1,36-45
72.2374319871592,0.983068046129507,3,credibility,lc,1,1,46-55
143.092498608976,0.985655613016437,3,credibility,apc,1,1,46-55
216.171661458142,0.976741614244364,3,credibility,rh,1,1,46-55
81.2771412108041,0.26797525562414,3,credibility,lc,1,1,56-65
161.540435148441,0.27064883926886,3,credibility,apc,1,1,56-65
244.500204590632,0.275808146260093,3,credibility,rh,1,1,56-65
97.8643899417941,0.207049687958652,3,credibility,lc,1,1,66-75
193.96001420394,0.210229569609001,3,credibility,apc,1,1,66-75
293.163733850318,0.212949987750213,3,credibility,rh,1,1,66-75
106.757057204205,0.111257359737386,3,credibility,lc,1,1,76-85
219.412200462369,0.114889325498021,3,credibility,apc,1,1,76-85
326.925766047411,0.111972363154109,3,credibility,rh,1,1,76-85
32.4140808390744,0.408876358320291,3,full_mle,lc,1,1,16-25
66.043871356691,0.397279072989137,3,full_mle,apc,1,1,16-25
103.053865316097,0.40826989977866,3,full_mle,rh,1,1,16-25
35.0831103663345,0.306372476460675,3,full_mle,lc,1,1,26-35
69.9607272241789,0.307495315686186,3,full_mle,apc,1,1,26-35
104.093354428068,0.3099420904838,3,full_mle,rh,1,1,26-35
45.4215666852432,0.320286910839437,3,full_mle,lc,1,1,36-45
94.5160593945877,0.32528747753541,3,full_mle,apc,1,1,36-45
143.735890417433,0.339224996713892,3,full_mle,rh,1,1,36-45
67.3584243552218,0.704895235653893,3,full_mle,lc,1,1,46-55
133.41499598464,0.705832055126441,3,full_mle,apc,1,1,46-55
201.695830862465,0.699342840783363,3,full_mle,rh,1,1,46-55
79.0233907769802,0.234179781703233,3,full_mle,lc,1,1,56-65
157.748148791695,0.235768334015241,3,full_mle,apc,1,1,56-65
238.924883637731,0.239506853594931,3,full_mle,rh,1,1,56-65
95.1251450552482,0.208119543749432,3,full_mle,lc,1,1,66-75
191.00331503968,0.213513893633503,3,full_mle,apc,1,1,66-75
289.182675754896,0.216130812543793,3,full_mle,rh,1,1,66-75
106.014739947813,0.0926296002891228,3,full_mle,lc,1,1,76-85
215.387366404465,0.0960366999329028,3,full_mle,apc,1,1,76-85
325.670380569166,0.0953957845249317,3,full_mle,rh,1,1,76-85
31.9061294658959,0.375119579275181,3,separate,lc,1,1,16-25
69.6107888687933,0.369915100052563,3,separate,apc,1,1,16-25
106.56048944784,0.371420292726099,3,separate,rh,1,1,16-25
34.8546529031777,0.282777413663495,3,separate,lc,1,1,26-35
70.033540981577,0.306659398291828,3,separate,apc,1,1,26-35
103.650756574039,0.278562164840566,3,separate,rh,1,1,26-35
45.6550836094827,0.374420125454346,3,separate,lc,1,1,36-45
94.8427459582591,0.355103034251301,3,separate,apc,1,1,36-45
143.897624459064,0.369726093039225,3,separate,rh,1,1,36-45
68.9339756058275,0.771838502480156,3,separate,lc,1,1,46-55
135.155168658301,0.718348668922985,3,separate,apc,1,1,46-55
207.500180160739,0.795820570144571,3,separate,rh,1,1,46-55
78.7968128275966,0.225575209314395,3,separate,lc,1,1,56-65
157.583665058441,0.230925516320292,3,separate,apc,1,1,56-65
242.750355839624,0.2607158582271,3,separate,rh,1,1,56-65
97.4771139615445,0.21131195068095,3,separate,lc,1,1,66-75
192.622864023399,0.205689983360801,3,separate,apc,1,1,66-75
302.663787098495,0.245630384642496,3,separate,rh,1,1,66-75
107.993203083333,0.118051491304635,3,separate,lc,1,1,76-85
219.50283511741,0.109540866418737,3,separate,apc,1,1,76-85
343.782258448387,0.128526259531763,3,separate,rh,1,1,76-85
29.7725232136834,0.433590071289831,3,total,lc,2,1,16-25
59.0395134703274,0.412674420485132,3,total,apc,2,1,16-25
88.7295523104566,0.4076893245221,3,total,rh,2,1,16-25
34.2581617197225,0.379087582476603,3,total,lc,2,1,26-35
68.0709367862167,0.373141146643318,3,total,apc,2,1,26-35
103.448579316503,0.379537538817088,3,total,rh,2,1,26-35
47.5485017005851,0.345083627905687,3,total,lc,2,1,36-45
95.9230375279686,0.338539199648751,3,total,apc,2,1,36-45
144.268166381449,0.336702205968048,3,total,rh,2,1,36-45
61.4132960905962,0.361848975087664,3,total,lc,2,1,46-55
122.851051131094,0.35651272334048,3,total,apc,2,1,46-55
184.230686058382,0.35084435832806,3,total,rh,2,1,46-55
83.6232711928938,0.371206696587763,3,total,lc,2,1,56-65
167.154640544014,0.373069413795474,3,total,apc,2,1,56-65
250.90136544886,0.372834786484408,3,total,rh,2,1,56-65
99.2417236605618,0.339053372810397,3,total,lc,2,1,66-75
194.521595307968,0.355726769906409,3,total,apc,2,1,66-75
289.145284499102,0.356907251292534,3,total,rh,2,1,66-75
131.758253640235,0.219227320682766,3,total,lc,2,1,76-85
263.261321457384,0.217276055664153,3,total,apc,2,1,76-85
395.468442594492,0.21703227842988,3,total,rh,2,1,76-85
29.4911009551763,0.428717783968546,3,credibility,lc,2,1,16-25
58.4661692163256,0.408743919365591,3,credibility,apc,2,1,16-25
87.8638599201112,0.404011451041299,3,credibility,rh,2,1,16-25
34.3407360777589,0.380274052640194,3,credibility,lc,2,1,26-35
68.1978797650447,0.374560256231015,3,credibility,apc,2,1,26-35
103.62321307189,0.380714302979709,3,credibility,rh,2,1,26-35
47.5705917637086,0.345820147990045,3,credibility,lc,2,1,36-45
95.9451275910921,0.33890745969093,3,credibility,apc,2,1,36-45
144.290256444573,0.336947712662834,3,credibility,rh,2,1,36-45
60.9433914828535,0.344078783530741,3,credibility,lc,2,1,46-55
121.852120257363,0.337710277228335,3,credibility,apc,2,1,46-55
182.726178277906,0.331928882226879,3,credibility,rh,2,1,46-55
81.8700118758593,0.333378320364731,3,credibility,lc,2,1,56-65
163.412614370191,0.33344359438331,3,credibility,apc,2,1,56-65
245.404124716861,0.333042481938846,3,credibility,rh,2,1,56-65
91.6217647129703,0.240795782488019,3,credibility,lc,2,1,66-75
177.029002308893,0.248201645496029,3,credibility,apc,2,1,66-75
262.530882080338,0.248789538536647,3,credibility,rh,2,1,66-75
106.562073594926,0.1212336698016,3,credibility,lc,2,1,76-85
216.387809565527,0.1225892881827,3,credibility,apc,2,1,76-85
325.122232510004,0.122259705875497,3,credibility,rh,2,1,76-85
29.6313664477882,0.453236959439453,3,full_mle,lc,2,1,16-25
58.6858108396959,0.429627777963893,3,full_mle,apc,2,1,16-25
88.1888876229456,0.424010754802587,3,full_mle,rh,2,1,16-25
34.2563027043209,0.380989813650551,3,full_mle,lc,2,1,26-35
68.216221074371,0.38185327164625,3,full_mle,apc,2,1,26-35
103.601014766363,0.38655331368681,3,full_mle,rh,2,1,26-35
48.5157564758824,0.352490055811016,3,full_mle,lc,2,1,36-45
97.7955349226361,0.345215467694713,3,full_mle,apc,2,1,36-45
147.013683772329,0.342772500336908,3,full_mle,rh,2,1,36-45
59.1522570358708,0.226864569667915,3,full_mle,lc,2,1,46-55
118.342100278802,0.22160200410058,3,full_mle,apc,2,1,46-55
177.497295215161,0.216170170917362,3,full_mle,rh,2,1,46-55
80.242548229043,0.301951448638133,3,full_mle,lc,2,1,56-65
160.388489015398,0.302865304876325,3,full_mle,apc,2,1,56-65
240.7585634934,0.302945307809186,3,full_mle,rh,2,1,56-65
90.0706713592986,0.286903153250857,3,full_mle,lc,2,1,66-75
176.221151858094,0.297090895595897,3,full_mle,apc,2,1,66-75
261.703515139313,0.297318240008581,3,full_mle,rh,2,1,66-75
106.113872034241,0.121142757689325,3,full_mle,lc,2,1,76-85
211.647885623711,0.120647662997041,3,full_mle,apc,2,1,76-85
318.062917845164,0.121111165729814,3,full_mle,rh,2,1,76-85
30.2340259949217,0.45404440308988,3,separate,lc,2,1,16-25
63.7021513259786,0.416215173744571,3,separate,apc,2,1,16-25
94.2397579125097,0.417536770421671,3,separate,rh,2,1,16-25
34.4378137006583,0.365524895415534,3,separate,lc,2,1,26-35
68.1918228166317,0.36970132659973,3,separate,apc,2,1,26-35
104.148080226685,0.381466237188398,3,separate,rh,2,1,26-35
48.1899519995032,0.35096730887692,3,separate,lc,2,1,36-45
97.7806493915589,0.342689147931869,3,separate,apc,2,1,36-45
146.070081767187,0.33935364465476,3,separate,rh,2,1,36-45
60.0695912497159,0.274223112650464,3,separate,lc,2,1,46-55
119.099941981156,0.24186157042761,3,separate,apc,2,1,46-55
180.792512916226,0.274611794563883,3,separate,rh,2,1,46-55
81.0121704421922,0.303636974105655,3,separate,lc,2,1,56-65
161.274558590773,0.302289460228519,3,separate,apc,2,1,56-65
245.341711914321,0.325476632856601,3,separate,rh,2,1,56-65
90.8352866868777,0.256814040450391,3,separate,lc,2,1,66-75
176.939783481082,0.282639440436696,3,separate,apc,2,1,66-75
271.785743254783,0.30805120275412,3,separate,rh,2,1,66-75
108.757547344032,0.137872505605449,3,separate,lc,2,1,76-85
214.564604025336,0.126118531480507,3,separate,apc,2,1,76-85
345.501372325485,0.156320446228181,3,separate,rh,2,1,76-85
26.8573292809802,0.377159449222396,3,total,lc,3,1,16-25
54.2188050512694,0.367289571218012,3,total,apc,3,1,16-25
82.615926827786,0.369923799251201,3,total,rh,3,1,16-25
36.8392377567357,0.347615701607226,3,total,lc,3,1,26-35
71.6724752743206,0.329522497886097,3,total,apc,3,1,26-35
107.01328187229,0.324618611254169,3,total,rh,3,1,26-35
46.8330664575971,0.44112477801379,3,total,lc,3,1,36-45
98.1174530837775,0.41907247926845,3,total,apc,3,1,36-45
147.770722415006,0.408237224484484,3,total,rh,3,1,36-45
67.3888564133529,0.470851727711569,3,total,lc,3,1,46-55
136.75253056101,0.465076710639352,3,total,apc,3,1,46-55
207.155550713377,0.460252790492941,3,total,rh,3,1,46-55
94.0084152415566,0.316921344621573,3,total,lc,3,1,56-65
181.596225429409,0.314642887710484,3,total,apc,3,1,56-65
271.458639884938,0.311930374227111,3,total,rh,3,1,56-65
114.906297393276,0.255171126109338,3,total,lc,3,1,66-75
212.485125173221,0.250628102224175,3,total,apc,3,1,66-75
315.088384973455,0.24828128413593,3,total,rh,3,1,66-75
139.910276876749,0.179053576712058,3,total,lc,3,1,76-85
309.716073553619,0.180026601001708,3,total,apc,3,1,76-85
466.861995000831,0.180548181868337,3,total,rh,3,1,76-85
26.8573292809802,0.377159449222396,3,credibility,lc,3,1,16-25
54.2188050512694,0.367289571218012,3,credibility,apc,3,1,16-25
82.615926827786,0.369923799251201,3,credibility,rh,3,1,16-25
36.8750450922635,0.348446357772271,3,credibility,lc,3,1,26-35
71.7469140597046,0.330775972267804,3,credibility,apc,3,1,26-35
107.107569649812,0.325648555770449,3,credibility,rh,3,1,26-35
46.8532108947623,0.441792943362658,3,credibility,lc,3,1,36-45
98.1375975209427,0.419406561942884,3,credibility,apc,3,1,36-45
147.790866852171,0.40845994626744,3,credibility,rh,3,1,36-45
67.022885132445,0.457409399018684,3,credibility,lc,3,1,46-55
136.001739063673,0.450975554106619,3,credibility,apc,3,1,46-55
205.973629128138,0.445925255845829,3,credibility,rh,3,1,46-55
94.5657263340872,0.321604825388763,3,credibility,lc,3,1,56-65
182.95946784856,0.318683867889633,3,credibility,apc,3,1,56-65
273.868627154706,0.317055539254178,3,credibility,rh,3,1,56-65
115.82452030937,0.259282306832595,3,credibility,lc,3,1,66-75
211.376279210733,0.250588783995705,3,credibility,apc,3,1,66-75
313.250180224818,0.248114683145054,3,credibility,rh,3,1,66-75
132.173323057603,0.138897853806502,3,credibility,lc,3,1,76-85
300.869780886726,0.14783681563341,3,credibility,apc,3,1,76-85
455.96030763204,0.148676739053048,3,credibility,rh,3,1,76-85
27.0990068603666,0.41659383076212,3,full_mle,lc,3,1,16-25
54.6100397460429,0.403336293977385,3,full_mle,apc,3,1,16-25
83.1713180303478,0.406060963937304,3,full_mle,rh,3,1,16-25
37.2227884016787,0.382306845344546,3,full_mle,lc,3,1,26-35
72.5046476399168,0.367411732737408,3,full_mle,apc,3,1,26-35
108.278592765351,0.366484278994845,3,full_mle,rh,3,1,26-35
46.2136570553581,0.321552237156314,3,full_mle,lc,3,1,36-45
96.8848419408755,0.321141788582674,3,full_mle,apc,3,1,36-45
145.921144343459,0.316458316195025,3,full_mle,rh,3,1,36-45
64.9019448111117,0.349157219186936,3,full_mle,lc,3,1,46-55
131.781075450908,0.346154708156932,3,full_mle,apc,3,1,46-55
199.712412263406,0.344471723927296,3,full_mle,rh,3,1,46-55
91.8479661551293,0.33233828148934,3,full_mle,lc,3,1,56-65
177.289880188752,0.327985855975177,3,full_mle,apc,3,1,56-65
264.996395121013,0.325424454081144,3,full_mle,rh,3,1,56-65
110.605166819948,0.277201767532632,3,full_mle,lc,3,1,66-75
203.977170330403,0.269808678848031,3,full_mle,apc,3,1,66-75
302.329033661518,0.267294215189762,3,full_mle,rh,3,1,66-75
124.771088158052,0.120861363786516,3,full_mle,lc,3,1,76-85
279.051348363435,0.129101989504592,3,full_mle,apc,3,1,76-85
420.839305610967,0.129726668878538,3,full_mle,rh,3,1,76-85
27.0227479739423,0.405933594266949,3,separate,lc,3,1,16-25
54.5983014844639,0.397402934031084,3,separate,apc,3,1,16-25
83.2444409291266,0.384636233541047,3,separate,rh,3,1,16-25
38.1554243239165,0.417222910341404,3,separate,lc,3,1,26-35
73.4333724381589,0.376232560940692,3,separate,apc,3,1,26-35
108.939064699834,0.355671607968767,3,separate,rh,3,1,26-35
46.8748047061446,0.397378973217662,3,separate,lc,3,1,36-45
97.5126364822708,0.347375126955519,3,separate,apc,3,1,36-45
146.669656708097,0.359809529199398,3,separate,rh,3,1,36-45
66.3381779493088,0.392124505856476,3,separate,lc,3,1,46-55
133.131658695701,0.360391285330724,3,separate,apc,3,1,46-55
203.357985605794,0.389850092397088,3,separate,rh,3,1,46-55
93.8312936104203,0.322236322530548,3,separate,lc,3,1,56-65
179.793267410101,0.320835991213839,3,separate,apc,3,1,56-65
267.637534626473,0.315312963297106,3,separate,rh,3,1,56-65
113.256136885534,0.256816244601307,3,separate,lc,3,1,66-75
207.52913183495,0.284114229512572,3,separate,apc,3,1,66-75
307.314371545554,0.269535706580821,3,separate,rh,3,1,66-75
128.127834256379,0.148721761853717,3,separate,lc,3,1,76-85
284.977704467274,0.147680168426485,3,separate,apc,3,1,76-85
429.847989733167,0.157758089617427,3,separate,rh,3,1,76-85
27.3360194732388,0.350060418699484,3,total,lc,4,1,16-25
60.8741871018155,0.400232762039312,3,total,apc,4,1,16-25
98.8855188903776,0.430023787483494,3,total,rh,4,1,16-25
39.8946169141073,0.337240274518074,3,total,lc,4,1,26-35
78.8312844862421,0.344410395692937,3,total,apc,4,1,26-35
119.912290177034,0.345332868599695,3,total,rh,4,1,26-35
42.6102682348541,0.416208679430337,3,total,lc,4,1,36-45
88.1026034117728,0.401140445605962,3,total,apc,4,1,36-45
133.111400857019,0.399708005682483,3,total,rh,4,1,36-45
60.547980516439,0.386592068020643,3,total,lc,4,1,46-55
121.699522429611,0.375530944738123,3,total,apc,4,1,46-55
184.442257343904,0.372243478650213,3,total,rh,4,1,46-55
79.5136098642316,0.300397749178704,3,total,lc,4,1,56-65
159.118346289555,0.307748784993709,3,total,apc,4,1,56-65
238.273695053701,0.305492945916293,3,total,rh,4,1,56-65
110.11744015854,0.29621596698137,3,total,lc,4,1,66-75
210.621329237263,0.297160839762306,3,total,apc,4,1,66-75
315.840033331305,0.295851820539061,3,total,rh,4,1,66-75
132.670994386552,0.225132717094067,3,total,lc,4,1,76-85
273.705438619766,0.225012795451852,3,total,apc,4,1,76-85
406.764682144644,0.2249510031865,3,total,rh,4,1,76-85
27.3360194732388,0.350060418699484,3,credibility,lc,4,1,16-25
60.8741871018155,0.400232762039312,3,credibility,apc,4,1,16-25
98.8855188903776,0.430023787483494,3,credibility,rh,4,1,16-25
39.852305876796,0.337841592736422,3,credibility,lc,4,1,26-35
78.8468141689529,0.345439723031132,3,credibility,apc,4,1,26-35
119.941961986711,0.346208476975351,3,credibility,rh,4,1,26-35
42.5505187656796,0.415786081651656,3,credibility,lc,4,1,36-45
88.0428539425983,0.400929146716622,3,credibility,apc,4,1,36-45
133.051651387845,0.399567139756256,3,credibility,rh,4,1,36-45
60.4713438070159,0.380230764632683,3,credibility,lc,4,1,46-55
121.559844569886,0.369917771320244,3,credibility,apc,4,1,46-55
184.272233065371,0.367598603395533,3,credibility,rh,4,1,46-55
78.9072010481179,0.287280374317337,3,credibility,lc,4,1,56-65
157.283855804786,0.287623591658955,3,credibility,apc,4,1,56-65
235.553449535447,0.286048834404315,3,credibility,rh,4,1,56-65
106.141206819631,0.226227094891651,3,credibility,lc,4,1,66-75
199.243371999811,0.219194169648714,3,credibility,apc,4,1,66-75
299.32760456519,0.21792374171259,3,credibility,rh,4,1,66-75
106.693961999356,0.130980133690162,3,credibility,lc,4,1,76-85
226.352347091917,0.134065074166328,3,credibility,apc,4,1,76-85
334.792702023308,0.133294408114717,3,credibility,rh,4,1,76-85
27.543914975518,0.360121251175476,3,full_mle,lc,4,1,16-25
61.2164730234592,0.408893945770174,3,full_mle,apc,4,1,16-25
99.2863388173998,0.438581405867139,3,full_mle,rh,4,1,16-25
40.7861949306875,0.379039083069183,3,full_mle,lc,4,1,26-35
80.6898741329687,0.383177544081414,3,full_mle,apc,4,1,26-35
122.65658808416,0.39012594954865,3,full_mle,rh,4,1,26-35
